날짜,글 제목,게시글 URL,,,댓글,조회수,,,,병원,,,작업자
2025-08-22,원장님이 말린 복부 지방추출주사 했는데 한달만에 복근도 나왔어요~,https://cafe.naver.com/feko/9824519,,,7,123,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-21,"지힐링, 신사에그 상담 완료요",https://cafe.naver.com/feko/9822232,,,4,97,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,김예지 매니저
2025-08-21,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-21,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-21,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-21,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-21,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-21,"팔뚝 상담, 지방추출주사 한지 한달 정도 되었어요",https://cafe.naver.com/newsmaker/1068198,,,6,31,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-21,지방추출주사 한달 찍었어요,https://cafe.naver.com/beautycool/439630,,,6,34,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-21,지방추출주사로 팔뚝 받은지 거의 한달 되어가는데요,https://cafe.naver.com/feko/9819797,,,2,97,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-20,팔뚝 안녕살 팔뚝 지방추출주사 하고 안뇽 ㅋㅋ,https://cafe.naver.com/feko/9817025,,,2,97,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-20,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-20,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-20,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-20,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-20,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-20,허벅지 지방추출주사 안쪽살만 받았는데 몸매 좋아보여요,https://cafe.naver.com/feko/9816376,,,31,354,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-20,,https://cafe.naver.com/feko/9816203,,,0,0,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-20,3주차가 되어가고 있어요 (지팻 팔뚝),https://cafe.naver.com/feko/9815100,,,9,281,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,김예지 매니저
2025-08-20,허벅지 지팻 상담 받고 왔어요,https://cafe.naver.com/feko/9817934,,,4,86,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,김예지 매니저
2025-08-20,,https://abr.ge/hb1vlp,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,오노 아키코 매니저
2025-08-19,지방추출주사 후기,https://cafe.naver.com/newsmaker/1067922,,,2,76,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-19,지힐링스퀘어 팔뚝 지방추출주사 지팻 홍승혁 원장님 후기용,https://cafe.naver.com/feko/9812272,,,51,981,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-19,"팔뚝 지방추출주사 한달 지난 전, 후 사진",https://cafe.naver.com/newsmaker/1067891,,,2,55,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-19,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-19,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-19,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-19,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-19,,https://cafe.naver.com/beautycool/439548,,,0,0,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-19,,https://cafe.naver.com/newsmaker/1067837,,,0,0,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-19,진짜로 빠질까 궁금해서 지팻 상담 받은 후기,https://cafe.naver.com/feko/9810322,,,2,159,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,김예지 매니저
2025-08-18,허벅지 지방추출주사 생각보다 괜찮았어요~,https://cafe.naver.com/beautycool/439527,,,5,18,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-18,허벅지 지방추출주사 했어요~~,https://cafe.naver.com/newsmaker/1067792,,,6,32,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-18,,https://cafe.naver.com/feko/9808518,,,0,0,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-18,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-18,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-18,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-18,,https://abr.ge/dcen1a,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,김예지 매니저
2025-08-14,,https://abr.ge/0l62kl,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저,김예지 매니저"
2025-08-14,,https://abr.ge/naz2g0,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저,김예지 매니저"
2025-08-14,,https://abr.ge/pvvmev,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저,김예지 매니저"
2025-08-14,텍스트후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-14,텍스트후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-14,텍스트후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-14,텍스트후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-14,팔 지팻 한달됐어여,https://cafe.naver.com/feko/9800544,,,12,215,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-14,신중하게 고민해보고 지방추출주사 했어요~,https://cafe.naver.com/beautycool/439483,,,3,32,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-14,복부 지팻 대용량으로 뽑고왔어요,https://cafe.naver.com/newsmaker/1067333,,,1,31,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-14,,https://abr.ge/obond6,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저"
2025-08-14,고민하다 복부 지방추출주사 대용량 하고왔어요~,https://cafe.naver.com/feko/9800267,,,16,254,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-13,텍스트후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-13,텍스트후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-13,텍스트후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-13,텍스트후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-13,사진후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-13,팔뚝 복부 지방추출주사 한달 다 되어가요!,https://cafe.naver.com/newsmaker/1067122,,,2,18,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-13,허벅지 지방추출주사 하고왔어요~,https://cafe.naver.com/beautycool/439464,,,5,51,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-13,허벅지 지팻 상담 시술하고 왔어요,https://cafe.naver.com/newsmaker/1067117,,,6,26,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-12,,https://abr.ge/g04647,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저,김예지 매니저"
2025-08-12,,https://abr.ge/y6iy7m,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저,김예지 매니저"
2025-08-12,,https://abr.ge/ay0pg6,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저,김예지 매니저"
2025-08-12,,https://abr.ge/ztnek2,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저"
2025-08-12,텍스트 후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-12,텍스트 후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-12,텍스트 후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-12,텍스트 후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-12,텍스트 후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-12,텍스트 후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-12,텍스트 후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-12,텍스트 후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-12,승마 사진 후기,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-12,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-12,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-12,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-12,,https://cafe.naver.com/feko/9792244,,,0,0,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-12,"지힐링스퀘어 팔뚝 지방추출주사 상담, 시술하고 왔어여",https://cafe.naver.com/newsmaker/1067027,,,3,23,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-12,허벅지 지방추출 한달 가까이 되니 다리 라인 달라져요..,https://cafe.naver.com/feko/9792055,,,7,108,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-12,팔뚝 지팻 홍승혁 원장님한테 받고 한달 됐어용,https://cafe.naver.com/feko/9791970,,,6,204,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-12,허벅지 지방추출주사 상담 시술하고 왔습니다,https://cafe.naver.com/feko/9791736,,,5,137,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-11,,https://abr.ge/liawap,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저,김예지 매니저"
2025-08-11,,https://abr.ge/4racnv,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저,김예지 매니저"
2025-08-11,,https://abr.ge/z44nbf,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저,김예지 매니저"
2025-08-11,"팔뚝, 복부 지방추출주사 3주차에요!",https://cafe.naver.com/feko/9787551,,,9,118,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-11,허벅지 지방추출주사 맨정신으로 했는데 안아프게 잘해줬어요~,https://cafe.naver.com/feko/9787097,,,8,123,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-11,팔 지팻 2주차인데 둘레 변화 좋긴하네요~,https://cafe.naver.com/feko/9786791,,,3,156,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-11,,https://abr.ge/enbrhv,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저"
2025-08-08,,https://abr.ge/mlq4en,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저,김예지 매니저"
2025-08-08,,https://abr.ge/3nn807,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저,김예지 매니저"
2025-08-08,,https://abr.ge/by8jxw,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저,김예지 매니저"
2025-08-08,,https://abr.ge/357ohd,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저,김예지 매니저"
2025-08-08,지팻 1주일차 상담부터 시술 후기까지 정리,https://cafe.naver.com/feko/9780053,,,4,222,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저"
2025-08-08,,https://abr.ge/682ix3,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,김예지 매니저
2025-08-07,,https://abr.ge/sqs72h,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저,김예지 매니저"
2025-08-07,,https://abr.ge/p85a9a,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저,김예지 매니저"
2025-08-07,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-07,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-07,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-07,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-07,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-07,지방 별로 없다했는데 시간 지나니 지방추출주사 효과 보이네요,https://cafe.naver.com/newsmaker/1066489,,,3,59,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-07,40대 되고 관리 안먹혀서 지방추출주사 했지요~,https://cafe.naver.com/feko/9775830,,,2,208,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-07,지방추출주사 팔뚝 했어용!!,https://cafe.naver.com/beautycool/439345,,,3,41,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-07,,https://abr.ge/cj67mz,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,"김예지 매니저,김예지 매니저"
2025-08-06,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-06,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-06,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-05,지힐링스퀘어 맹우재원장님께 허벅지 지방추출주사 상담 받아봤어요~,https://cafe.naver.com/feko/9766517,,,3,166,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-05,신사역 지방추출주사 후기 팔뚝 하고 왔어용,https://cafe.naver.com/feko/9766144,,,2,161,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-05,지힐링스퀘어 지팻 팔뚝 받았어요,https://cafe.naver.com/feko/9765463,,,71,1184,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,문나래 매니저
2025-08-04,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
2025-08-04,,,,,,,,,,지힐링스퀘어 (내부용)  (https://www.notion.so/242286f326ff800a8a51e553f0e31e36?pvs=21),,,정예진 매니저
